name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,operation_count,total_direct_kernel_time_mean,total_subtree_kernel_time_mean,total_direct_kernel_time_median,total_subtree_kernel_time_median,total_direct_kernel_time_std,total_subtree_kernel_time_std,total_direct_kernel_time_min,total_subtree_kernel_time_min,total_direct_kernel_time_max,total_subtree_kernel_time_max,total_direct_kernel_time_sum,total_subtree_kernel_time_sum,ex_UID,kernel_details_summary,trunc_kernel_details,Percentage (%),Cumulative Percentage (%)
triton_poi_fused_add_0,triton,Unknown,Unknown,Unknown,"((4096, 6144), (4096, 6144), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((6144, 1), (6144, 1), ())","('', '', '25165824')",75,42.46036458333333,42.46036458333333,42.54296875,42.54296875,1.7010376733718187,1.7010376733718187,38.373046875,38.373046875,46.7138671875,46.7138671875,3184.52734375,3184.52734375,4963102,"[{'name': 'triton_poi_fused_add_0', 'stream': 4, 'count': 75, 'total_duration_us': np.float64(3184.5289999999995), 'mean_duration_us': np.float64(42.46038666666666), 'median_duration_us': np.float64(42.543), 'std_dev_duration_us': np.float64(1.6896534074050678), 'min_duration_us': np.float64(38.373), 'max_duration_us': np.float64(46.714)}]","[{'name': 'triton_poi_fused_add_0', 'stream': 4, 'mean_duration_us': np.float64(42.46)}]",0.03179900853672475,99.21101119404663
aten::fill_,elementwise,Unknown,Unknown,Unknown,"((1921, 8731), ())","('float', 'Scalar')","((8731, 1), ())","('', '-inf')",156,19.310149363982372,19.310149363982372,15.716796875,15.716796875,4.081215907625471,4.081215907625471,14.9150390625,14.9150390625,25.06005859375,25.06005859375,3012.38330078125,3012.38330078125,4962067,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)', 'stream': 4, 'count': 156, 'total_duration_us': np.float64(3012.383), 'mean_duration_us': np.float64(19.310147435897434), 'median_duration_us': np.float64(15.717), 'std_dev_duration_us': np.float64(4.068099836477063), 'min_duration_us': np.float64(14.915), 'max_duration_us': np.float64(25.06)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Fi...', 'stream': 4, 'mean_duration_us': np.float64(19.31)}]",0.030080069020424798,99.24109126306706
aiter::rmsnorm,RMSNorm,Unknown,Unknown,Unknown,"((8192, 512), (8192, 512), (512,), (), ())","('c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'Scalar', 'Scalar')","((512, 1), (2624, 1), (1,), (), ())","('', '', '', '1.0000000000000001e-05', 'False')",312,9.346620217347757,9.346620217347757,9.421875,9.421875,0.44292699387158174,0.44292699387158174,7.45703125,7.45703125,10.34423828125,10.34423828125,2916.1455078125,2916.1455078125,5536363,"[{'name': '_ZN5aiter24add_rmsnorm_quant_kernelIDF16bDF16bLi64ELi8ELb0ELb0ELb1ELi1EEEvPT0_PT_PfS4_S4_S4_dbiiiiiiibb', 'stream': 4, 'count': 312, 'total_duration_us': np.float64(2916.147), 'mean_duration_us': np.float64(9.346625), 'median_duration_us': np.float64(9.422), 'std_dev_duration_us': np.float64(0.4422126153735472), 'min_duration_us': np.float64(7.457), 'max_duration_us': np.float64(10.344)}]","[{'name': '_ZN5aiter24add_rmsnorm_quant_kernelIDF16bDF16bLi64ELi8ELb0ELb0EL...', 'stream': 4, 'mean_duration_us': np.float64(9.35)}]",0.0291190892360386,99.2702103523031
aiter::moe_sorting_opus_fwd,MoE_aux,Unknown,Unknown,Unknown,"((4096, 8), (4096, 8), (40952,), (40952,), (1280,), (2,), (4096, 6144), (), (), (), (), (1049856,), (), (), (), ())","('int', 'float', 'int', 'float', 'int', 'int', 'c10::BFloat16', 'Scalar', 'Scalar', '', '', 'unsigned char', 'Scalar', '', '', '')","((8, 1), (8, 1), (1,), (1,), (1,), (1,), (6144, 1), (), (), (), (), (1,), (), (), (), ())","('', '', '', '', '', '', '', '256', '32', '', '', '', '0', '', '', '')",75,36.07213541666667,36.07213541666667,36.36572265625,36.36572265625,2.5618648211226964,2.5618648211226964,30.51123046875,30.51123046875,40.3349609375,40.3349609375,2705.41015625,2705.41015625,4963093,"[{'name': 'void aiter::opus_moe_sorting_entry<aiter::MoeSortingMultiPhaseKernel_P1<aiter::MoeSortingProblemMp<int, float, unsigned char, 16, false, false, true> >, aiter::MoeSortingMultiPhaseKernel_P1<aiter::MoeSortingProblemMp<int, float, unsigned char, 16, false, false, true> >::Kargs>(aiter::MoeSortingMultiPhaseKernel_P1<aiter::MoeSortingProblemMp<int, float, unsigned char, 16, false, false, true> >::Kargs)', 'stream': 4, 'count': 75, 'total_duration_us': np.float64(396.891), 'mean_duration_us': np.float64(5.29188), 'median_duration_us': np.float64(5.332), 'std_dev_duration_us': np.float64(0.17375330864955255), 'min_duration_us': np.float64(4.891), 'max_duration_us': np.float64(5.693)}, {'name': 'void aiter::opus_moe_sorting_entry<aiter::MoeSortingMultiPhaseKernel_P0_v1<aiter::MoeSortingProblemMp<int, float, unsigned char, 4, false, false, true> >, aiter::MoeSortingMultiPhaseKernel_P0_v1<aiter::MoeSortingProblemMp<int, float, unsigned char, 4, false, false, true> >::Kargs>(aiter::MoeSortingMultiPhaseKernel_P0_v1<aiter::MoeSortingProblemMp<int, float, unsigned char, 4, false, false, true> >::Kargs)', 'stream': 4, 'count': 75, 'total_duration_us': np.float64(399.78700000000003), 'mean_duration_us': np.float64(5.330493333333334), 'median_duration_us': np.float64(5.332), 'std_dev_duration_us': np.float64(0.14745163033649006), 'min_duration_us': np.float64(4.931), 'max_duration_us': np.float64(5.733)}, {'name': 'void aiter::opus_moe_sorting_entry<aiter::MoeSortingClearWorkspaceKernel<aiter::MoeSortingClearWorkspaceProblem<false, 1024, 1> >, aiter::MoeSortingClearWorkspaceKernel<aiter::MoeSortingClearWorkspaceProblem<false, 1024, 1> >::Kargs>(aiter::MoeSortingClearWorkspaceKernel<aiter::MoeSortingClearWorkspaceProblem<false, 1024, 1> >::Kargs)', 'stream': 4, 'count': 75, 'total_duration_us': np.float64(406.156), 'mean_duration_us': np.float64(5.415413333333333), 'median_duration_us': np.float64(5.412), 'std_dev_duration_us': np.float64(0.2809861725344426), 'min_duration_us': np.float64(4.45), 'max_duration_us': np.float64(5.933)}, {'name': 'void aiter::opus_moe_sorting_entry<aiter::MoeSortingMultiPhaseKernel_P23<aiter::MoeSortingProblemMp<int, float, unsigned char, 16, false, false, true> >, aiter::MoeSortingMultiPhaseKernel_P23<aiter::MoeSortingProblemMp<int, float, unsigned char, 16, false, false, true> >::Kargs>(aiter::MoeSortingMultiPhaseKernel_P23<aiter::MoeSortingProblemMp<int, float, unsigned char, 16, false, false, true> >::Kargs)', 'stream': 4, 'count': 75, 'total_duration_us': np.float64(1502.573), 'mean_duration_us': np.float64(20.03430666666667), 'median_duration_us': np.float64(20.409), 'std_dev_duration_us': np.float64(2.4732598568061728), 'min_duration_us': np.float64(14.756), 'max_duration_us': np.float64(23.737)}]","[{'name': 'void aiter::opus_moe_sorting_entry<aiter::MoeSortingMultiPhaseKe...', 'stream': 4, 'mean_duration_us': np.float64(5.29)}, {'name': 'void aiter::opus_moe_sorting_entry<aiter::MoeSortingMultiPhaseKe...', 'stream': 4, 'mean_duration_us': np.float64(5.33)}, {'name': 'void aiter::opus_moe_sorting_entry<aiter::MoeSortingClearWorkspa...', 'stream': 4, 'mean_duration_us': np.float64(5.42)}, {'name': 'void aiter::opus_moe_sorting_entry<aiter::MoeSortingMultiPhaseKe...', 'stream': 4, 'mean_duration_us': np.float64(20.03)}]",0.02701479728939306,99.29722514959249
aten::mm,GEMM,Unknown,Unknown,Unknown,"((4096, 6144), (6144, 160))","('c10::BFloat16', 'c10::BFloat16')","((6144, 1), (1, 6144))","('', '')",78,33.76173753004808,33.76173753004808,33.16015625,33.16015625,1.9075370756725054,1.9075370756725054,30.35400390625,30.35400390625,39.375,39.375,2633.41552734375,2633.41552734375,4962001,"[{'name': 'Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT32x80x256_MI16x16x1_SN_LDSB1_AFC1_AFEM1_AFEM1_ASEM1_CLR1_CADS0_DTLA0_DTLB0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB8_GSUAMBSK_GLS0_ISA942_IU1_K1_LDSTI0_LBSPPA1024_LBSPPB512_LBSPPM0_LPA16_LPB16_LPM0_LRVW8_LWPMn1_MIAV0_MIWT2_5_MO40_NTn1_NTA0_NTB0_NTC0_NTD4_NTM0_NEPBS16_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW2_SK0_SKFTR0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA2_VWB1_WSGRA0_WSGRB0_WS64_WG16_4_4', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(2633.413), 'mean_duration_us': np.float64(33.76170512820513), 'median_duration_us': np.float64(33.16), 'std_dev_duration_us': np.float64(1.895255757782996), 'min_duration_us': np.float64(30.354), 'max_duration_us': np.float64(39.375)}]","[{'name': 'Cijk_Alik_Bljk_BBS_BH_Bias_HA_S_SAV_UserArgs_MT32x80x256_MI16x16...', 'stream': 4, 'mean_duration_us': np.float64(33.76)}]",0.026295896940278052,99.32352104653278
aten::copy_,elementwise,Unknown,Unknown,Unknown,"((4096, 6144), (4096, 6144), ())","('float', 'c10::BFloat16', 'Scalar')","((6144, 1), (6144, 1), ())","('', '', 'False')",75,33.76495442708333,33.76495442708333,33.64111328125,33.64111328125,0.9003722923434074,0.9003722923434074,32.1982421875,32.1982421875,36.408203125,36.408203125,2532.37158203125,2532.37158203125,4963016,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16tofloat32_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(c10::BFloat16)#1}, std::array<char*, 2ul>)', 'stream': 4, 'count': 75, 'total_duration_us': np.float64(2532.371), 'mean_duration_us': np.float64(33.76494666666667), 'median_duration_us': np.float64(33.641), 'std_dev_duration_us': np.float64(0.8943421849729675), 'min_duration_us': np.float64(32.198), 'max_duration_us': np.float64(36.408)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 4, 'mean_duration_us': np.float64(33.76)}]",0.025286925456367695,99.34880797198915
triton_poi_fused_mul_silu_slice_0,triton,Unknown,Unknown,Unknown,"((8192, 512), (8192, 256), (), (), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar', 'Scalar', 'Scalar')","((512, 1), (256, 1), (), (), ())","('', '', '256', '512', '2097152')",300,8.193434244791666,8.193434244791666,8.17919921875,8.17919921875,0.4087838317074692,0.4087838317074692,7.3369140625,7.3369140625,9.4619140625,9.4619140625,2458.0302734375,2458.0302734375,5537516,"[{'name': 'triton_poi_fused_mul_silu_slice_0', 'stream': 4, 'count': 300, 'total_duration_us': np.float64(2458.026), 'mean_duration_us': np.float64(8.19342), 'median_duration_us': np.float64(8.179), 'std_dev_duration_us': np.float64(0.40811229288028067), 'min_duration_us': np.float64(7.337), 'max_duration_us': np.float64(9.462)}]","[{'name': 'triton_poi_fused_mul_silu_slice_0', 'stream': 4, 'mean_duration_us': np.float64(8.19)}]",0.024544592403004682,99.37335256439215
_C::top_k_per_row_decode,other,Unknown,Unknown,Unknown,"((122, 40960), (), (122, 1), (122, 2048), (), (), (), ())","('float', 'Scalar', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((40960, 1), (), (1, 1), (2048, 1), (), (), (), ())","('', '1', '', '', '122', '40960', '1', '2048')",78,31.067996294070515,31.067996294070515,31.03515625,31.03515625,1.0375730246070607,1.0375730246070607,28.14794921875,28.14794921875,33.27978515625,33.27978515625,2423.3037109375,2423.3037109375,6107485,"[{'name': 'void vllm::topKPerRowDecode<512, true, false, false>(float const*, int const*, int*, int, int, int, int, int, float*, int, int const*)', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(2423.301), 'mean_duration_us': np.float64(31.06796153846154), 'median_duration_us': np.float64(31.035), 'std_dev_duration_us': np.float64(1.030901478073957), 'min_duration_us': np.float64(28.148), 'max_duration_us': np.float64(33.28)}]","[{'name': 'void vllm::topKPerRowDecode<512, true, false, false>(float const...', 'stream': 4, 'mean_duration_us': np.float64(31.07)}]",0.024197831286459127,99.3975503956786
triton_per_fused__to_copy_native_layer_norm_slice_1,triton,Unknown,Unknown,Unknown,"((8192, 160), (128,), (128,), (8192, 128), (), ())","('c10::BFloat16', 'float', 'float', 'c10::BFloat16', 'Scalar', 'Scalar')","((160, 1), (1,), (1,), (128, 1), (), ())","('', '', '', '', '8192', '128')",300,7.692278645833333,7.692278645833333,7.6982421875,7.6982421875,0.3664098239137556,0.3664098239137556,6.21484375,6.21484375,8.5400390625,8.5400390625,2307.68359375,2307.68359375,5536349,"[{'name': 'triton_per_fused__to_copy_native_layer_norm_slice_1', 'stream': 4, 'count': 300, 'total_duration_us': np.float64(2307.684), 'mean_duration_us': np.float64(7.69228), 'median_duration_us': np.float64(7.698), 'std_dev_duration_us': np.float64(0.36578752703356815), 'min_duration_us': np.float64(6.215), 'max_duration_us': np.float64(8.54)}]","[{'name': 'triton_per_fused__to_copy_native_layer_norm_slice_1', 'stream': 4, 'mean_duration_us': np.float64(7.69)}]",0.023043309846824393,99.42059370552543
_C::per_token_group_fp8_quant,other,Unknown,Unknown,Unknown,"((131072, 128), (131072, 128), (131072, 1), (), (), (), (), (), (), ())","('c10::BFloat16', 'c10::Float8_e4m3fnuz', 'float', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((128, 1), (128, 1), (1, 1), (), (), (), (), (), (), ())","('', '', '', '128', '1e-10', '-224.', '224.', 'True', 'False', 'False')",78,26.40989958934295,26.40989958934295,26.423828125,26.423828125,1.0012004314302256,1.0012004314302256,24.37890625,24.37890625,29.06982421875,29.06982421875,2059.97216796875,2059.97216796875,4962008,"[{'name': 'void per_token_group_quant_8bit_kernel<c10::BFloat16, c10::Float8_e4m3fnuz, false, true, float>(c10::BFloat16 const*, void*, float*, int, int, int, float, float, float, int, int)', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(2059.972), 'mean_duration_us': np.float64(26.409897435897438), 'median_duration_us': np.float64(26.424), 'std_dev_duration_us': np.float64(0.9947973970992668), 'min_duration_us': np.float64(24.379), 'max_duration_us': np.float64(29.07)}]","[{'name': 'void per_token_group_quant_8bit_kernel<c10::BFloat16, c10::Float...', 'stream': 4, 'mean_duration_us': np.float64(26.41)}]",0.020569794347413874,99.44116349987284
_C::top_k_per_row_decode,other,Unknown,Unknown,Unknown,"((124, 40960), (), (124, 1), (124, 2048), (), (), (), ())","('float', 'Scalar', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar')","((40960, 1), (), (1, 1), (2048, 1), (), (), (), ())","('', '1', '', '', '124', '40960', '1', '2048')",78,26.21868113982372,26.21868113982372,26.28369140625,26.28369140625,0.8239737943018417,0.8239737943018417,23.69677734375,23.69677734375,27.8671875,27.8671875,2045.05712890625,2045.05712890625,4777893,"[{'name': 'void vllm::topKPerRowDecode<512, true, false, false>(float const*, int const*, int*, int, int, int, int, int, float*, int, int const*)', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(2045.0580000000002), 'mean_duration_us': np.float64(26.21869230769231), 'median_duration_us': np.float64(26.2835), 'std_dev_duration_us': np.float64(0.8186681696463536), 'min_duration_us': np.float64(23.697), 'max_duration_us': np.float64(27.867)}]","[{'name': 'void vllm::topKPerRowDecode<512, true, false, false>(float const...', 'stream': 4, 'mean_duration_us': np.float64(26.22)}]",0.020420860642886306,99.46158436051573
aiter::gemm_a8w8_blockscale_ck,GEMM,Unknown,Unknown,Unknown,"((128, 6144), (3072, 6144), (128, 48), (24, 48), (128, 3072), (), ())","('c10::Float8_e4m3fnuz', 'c10::Float8_e4m3fnuz', 'float', 'float', 'c10::BFloat16', 'Scalar', '')","((6144, 1), (6400, 1), (48, 1), (48, 1), (3072, 1), (), ())","('', '', '', '', '', '1', '')",81,24.254038869598766,24.254038869598766,24.25732421875,24.25732421875,0.21517233966881688,0.21517233966881688,23.85693359375,23.85693359375,24.85888671875,24.85888671875,1964.5771484375,1964.5771484375,8014772,"[{'name': '__amd_rocclr_fillBufferAligned', 'stream': 4, 'count': 81, 'total_duration_us': np.float64(406.99800000000005), 'mean_duration_us': np.float64(5.0246666666666675), 'median_duration_us': np.float64(5.011), 'std_dev_duration_us': np.float64(0.1253429862319023), 'min_duration_us': np.float64(4.69), 'max_duration_us': np.float64(5.412)}, {'name': 'void ck::kernel_gemm_xdl_cshuffle_v3<ck::GridwiseGemmMultiD_ABScale_xdl_cshuffle_v3<ck::tensor_layout::gemm::RowMajor, ck::tensor_layout::gemm::ColumnMajor, ck::Tuple<>, ck::tensor_layout::gemm::RowMajor, ck::f8_fnuz_t, ck::f8_fnuz_t, float, float, ck::Tuple<>, unsigned short, ck::tensor_operation::element_wise::PassThrough, ck::tensor_operation::element_wise::PassThrough, ck::tensor_operation::element_wise::PassThrough, (ck::tensor_operation::device::GemmSpecialization)0, 256, 1, 128, 128, 64, 64, 256, 16, 16, 32, 32, 1, 1, ck::Sequence<16, 16, 1>, ck::Sequence<1, 0, 2>, ck::Sequence<1, 0, 2>, 2, 16, 16, false, 0, ck::Sequence<16, 16, 1>, ck::Sequence<1, 0, 2>, ck::Sequence<1, 0, 2>, 2, 16, 16, false, 0, 1, 1, ck::Sequence<1, 32, 1, 8>, ck::Sequence<8>, (ck::BlockGemmPipelineScheduler)0, (ck::BlockGemmPipelineVersion)0, ck::f8_fnuz_t, ck::f8_fnuz_t, ck::f8_fnuz_t, ck::f8_fnuz_t>, true, (ck::InMemoryDataOperationEnum)1, 2, (ck::TailNumber)10>(ck::GridwiseGemmMultiD_ABScale_xdl_cshuffle_v3<ck::tensor_layout::gemm::RowMajor, ck::tensor_layout::gemm::ColumnMajor, ck::Tuple<>, ck::tensor_layout::gemm::RowMajor, ck::f8_fnuz_t, ck::f8_fnuz_t, float, float, ck::Tuple<>, unsigned short, ck::tensor_operation::element_wise::PassThrough, ck::tensor_operation::element_wise::PassThrough, ck::tensor_operation::element_wise::PassThrough, (ck::tensor_operation::device::GemmSpecialization)0, 256, 1, 128, 128, 64, 64, 256, 16, 16, 32, 32, 1, 1, ck::Sequence<16, 16, 1>, ck::Sequence<1, 0, 2>, ck::Sequence<1, 0, 2>, 2, 16, 16, false, 0, ck::Sequence<16, 16, 1>, ck::Sequence<1, 0, 2>, ck::Sequence<1, 0, 2>, 2, 16, 16, false, 0, 1, 1, ck::Sequence<1, 32, 1, 8>, ck::Sequence<8>, (ck::BlockGemmPipelineScheduler)0, (ck::BlockGemmPipelineVersion)0, ck::f8_fnuz_t, ck::f8_fnuz_t, ck::f8_fnuz_t, ck::f8_fnuz_t>::Argument)', 'stream': 4, 'count': 81, 'total_duration_us': np.float64(1557.576), 'mean_duration_us': np.float64(19.229333333333333), 'median_duration_us': np.float64(19.246), 'std_dev_duration_us': np.float64(0.1510458192277193), 'min_duration_us': np.float64(18.885), 'max_duration_us': np.float64(19.567)}]","[{'name': '__amd_rocclr_fillBufferAligned', 'stream': 4, 'mean_duration_us': np.float64(5.02)}, {'name': 'void ck::kernel_gemm_xdl_cshuffle_v3<ck::GridwiseGemmMultiD_ABSc...', 'stream': 4, 'mean_duration_us': np.float64(19.23)}]",0.01961723005356701,99.4812015905693
triton_poi_fused__to_copy_cat_clamp_mul_reciprocal_view_0,triton,Unknown,Unknown,Unknown,"((4096, 8, 512), (4096, 8, 64), (), (4096, 4608), (), ())","('c10::BFloat16', 'c10::BFloat16', 'float', 'c10::Float8_e4m3fnuz', 'Scalar', 'Scalar')","((4096, 512, 1), (2048, 256, 1), (), (4608, 1), (), ())","('', '', '', '', '256', '18874368')",78,24.272767678285255,24.272767678285255,23.97802734375,23.97802734375,0.9710491023571437,0.9710491023571437,23.01513671875,23.01513671875,28.548828125,28.548828125,1893.27587890625,1893.27587890625,4962174,"[{'name': 'triton_poi_fused__to_copy_cat_clamp_mul_reciprocal_view_0', 'stream': 4, 'count': 78, 'total_duration_us': np.float64(1893.276), 'mean_duration_us': np.float64(24.27276923076923), 'median_duration_us': np.float64(23.978), 'std_dev_duration_us': np.float64(0.964819139728575), 'min_duration_us': np.float64(23.015), 'max_duration_us': np.float64(28.549)}]","[{'name': 'triton_poi_fused__to_copy_cat_clamp_mul_reciprocal_view_0', 'stream': 4, 'mean_duration_us': np.float64(24.27)}]",0.01890525322505794,99.50010684379436
triton_poi_fused__to_copy_add_cat_index_select_mul_native_layer_norm_slice_split_split_with_sizes_stack_sub_unsqueeze_view_4,triton,Unknown,Unknown,Unknown,"((8192, 128), (8192, 64), ())","('c10::BFloat16', 'c10::BFloat16', 'Scalar')","((128, 1), (128, 1), ())","('', '', '524288')",300,6.1181038411458335,6.1181038411458335,6.1337890625,6.1337890625,0.25303713440401243,0.25303713440401243,5.2109375,5.2109375,8.580078125,8.580078125,1835.43115234375,1835.43115234375,5536357,"[{'name': 'triton_poi_fused__to_copy_add_cat_index_select_mul_native_layer_norm_slice_split_split_with_sizes_stack_sub_unsqueeze_view_4', 'stream': 4, 'count': 300, 'total_duration_us': np.float64(1835.436), 'mean_duration_us': np.float64(6.118119999999999), 'median_duration_us': np.float64(6.134), 'std_dev_duration_us': np.float64(0.2526349255348516), 'min_duration_us': np.float64(5.211), 'max_duration_us': np.float64(8.58)}]","[{'name': 'triton_poi_fused__to_copy_add_cat_index_select_mul_native_layer_...', 'stream': 4, 'mean_duration_us': np.float64(6.12)}]",0.01832764632921028,99.51843449012357
triton_poi_fused_mul_slice_view_5,triton,Unknown,Unknown,Unknown,"((8192, 160), (262144, 1), (8192, 32), ())","('c10::BFloat16', 'float', 'float', 'Scalar')","((160, 1), (1, 1), (32, 1), ())","('', '', '', '262144')",300,5.910978190104166,5.910978190104166,5.89404296875,5.89404296875,0.2131125119285508,0.2131125119285508,5.1708984375,5.1708984375,6.69580078125,6.69580078125,1773.29345703125,1773.29345703125,5536358,"[{'name': 'triton_poi_fused_mul_slice_view_5', 'stream': 4, 'count': 300, 'total_duration_us': np.float64(1773.285), 'mean_duration_us': np.float64(5.910950000000001), 'median_duration_us': np.float64(5.894), 'std_dev_duration_us': np.float64(0.21272351578202794), 'min_duration_us': np.float64(5.171), 'max_duration_us': np.float64(6.696)}]","[{'name': 'triton_poi_fused_mul_slice_view_5', 'stream': 4, 'mean_duration_us': np.float64(5.91)}]",0.017707172114230604,99.5361416622378
aiter::_get_mla_metadata_v1_impl,other,Unknown,Unknown,Unknown,"((4097,), (4097,), (4096,), (), (), (), (2,), (8495, 8), (305,), (8193,), (8192, 2), (606,), (), (), (), (), (), (), (), (), (), (), (), (), (), ())","('int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'long unsigned int', 'int', 'int', 'int', 'int', 'int', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', 'Scalar', '', '', '', '')","((1,), (1,), (1,), (), (), (), (1,), (8, 1), (1,), (1,), (2, 1), (1,), (), (), (), (), (), (), (), (), (), (), (), (), (), ())","('', '', '', '16', '1', 'True', '', '', '', '', '', '', '1', '16', '1', '1', 'True', '-1', '-1', 'False', 'False', '0', '', '', '', '')",1,1726.7900390625,1726.7900390625,1726.7900390625,1726.7900390625,,,1726.7900390625,1726.7900390625,1726.7900390625,1726.7900390625,1726.7900390625,1726.7900390625,4961961,"[{'name': 'void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, false, 1, true, false> >(MlaMetadataV1KernelParameter)', 'stream': 4, 'count': 1, 'total_duration_us': np.float64(1726.79), 'mean_duration_us': np.float64(1726.79), 'median_duration_us': np.float64(1726.79), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(1726.79), 'max_duration_us': np.float64(1726.79)}]","[{'name': 'void kn_get_mla_metadata_v1_2<MlaMetadataV12Traits<128, false, 1...', 'stream': 4, 'mean_duration_us': np.float64(1726.79)}]",0.017242813537477482,99.55338447577527
aiter::dynamic_per_token_scaled_quant,GroupQuant,Unknown,Unknown,Unknown,"((4096, 6144), (196608, 128), (4096, 48), (), (), (), ())","('c10::Float8_e4m3fnuz', 'c10::BFloat16', 'float', '', 'Scalar', '', 'Scalar')","((6144, 1), (128, 1), (48, 1), (), (), (), ())","('', '', '', '', 'True', '', '1')",75,22.526119791666666,22.526119791666666,22.2939453125,22.2939453125,0.9347176904596873,0.9347176904596873,20.93017578125,20.93017578125,25.380859375,25.380859375,1689.458984375,1689.458984375,4963098,"[{'name': '_ZN5aiter37dynamic_per_group_scaled_quant_kernelIDF16bDB8_Li32ELi128ELb1ELi64ELb0EEEvPT0_PfPKT_PKfliilPKii', 'stream': 4, 'count': 75, 'total_duration_us': np.float64(1689.46), 'mean_duration_us': np.float64(22.526133333333334), 'median_duration_us': np.float64(22.294), 'std_dev_duration_us': np.float64(0.9285125213061061), 'min_duration_us': np.float64(20.93), 'max_duration_us': np.float64(25.381)}]","[{'name': '_ZN5aiter37dynamic_per_group_scaled_quant_kernelIDF16bDB8_Li32EL...', 'stream': 4, 'mean_duration_us': np.float64(22.53)}]",0.016870045337191008,99.57025452111246
aten::fill_,elementwise,Unknown,Unknown,Unknown,"((123, 40960), ())","('float', 'Scalar')","((40960, 1), ())","('', '-inf')",156,10.490234375,10.490234375,10.263427734375,10.263427734375,2.693648807351427,2.693648807351427,7.4169921875,7.4169921875,14.31396484375,14.31396484375,1636.4765625,1636.4765625,4962134,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)', 'stream': 4, 'count': 156, 'total_duration_us': np.float64(1636.4769999999999), 'mean_duration_us': np.float64(10.49023717948718), 'median_duration_us': np.float64(10.2635), 'std_dev_duration_us': np.float64(2.6850069834989627), 'min_duration_us': np.float64(7.417), 'max_duration_us': np.float64(14.314)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Fi...', 'stream': 4, 'mean_duration_us': np.float64(10.49)}]",0.016340990848522204,99.58659551196098
aiter::dynamic_per_token_scaled_quant,GroupQuant,Unknown,Unknown,Unknown,"((4096, 6144), (196608, 128), (4096, 48), (), (), (), ())","('c10::Float8_e4m3fnuz', 'c10::BFloat16', 'float', '', 'Scalar', '', 'Scalar')","((6144, 1), (128, 1), (48, 1), (), (), (), ())","('', '', '', '', 'False', '', '1')",76,20.70175010279605,20.70175010279605,20.489501953125,20.489501953125,0.8894645964636327,0.8894645964636327,19.1259765625,19.1259765625,23.69677734375,23.69677734375,1573.3330078125,1573.3330078125,4961978,"[{'name': '_ZN5aiter37dynamic_per_group_scaled_quant_kernelIDF16bDB8_Li32ELi128ELb0ELi64ELb0EEEvPT0_PfPKT_PKfliilPKii', 'stream': 4, 'count': 76, 'total_duration_us': np.float64(1573.335), 'mean_duration_us': np.float64(20.701776315789473), 'median_duration_us': np.float64(20.4895), 'std_dev_duration_us': np.float64(0.8835966959071345), 'min_duration_us': np.float64(19.126), 'max_duration_us': np.float64(23.697)}]","[{'name': '_ZN5aiter37dynamic_per_group_scaled_quant_kernelIDF16bDB8_Li32EL...', 'stream': 4, 'mean_duration_us': np.float64(20.7)}]",0.015710472652945177,99.60230598461392
